date,INFLOW-GW_01,INFLOW-GW_02,INFLOW-GW_03,INFLOW-GW_04,INFLOW-GW_05,INFLOW-GW_06,INFLOW-GW_07,INFLOW-GW_08,INFLOW-GW_09,INFLOW-GW_10,INFLOW-GW_11,INFLOW-GW_12,INFLOW-GW_13,INFLOW-GW_14,INFLOW-GW_15,INFLOW-GW_16,INFLOW-GW_17,INFLOW-GW_18,INFLOW-GW_19,INFLOW-GW_20,INFLOW-GW_21,INFLOW-GW_AV,INFLOW-GW_CH,INFLOW-GW_EW,INFLOW-GW_IM,INFLOW-GW_MJ,INFLOW-GW_MWD,INFLOW-GW_OW,INFLOW-GW_SBV,INFLOW-GW_SC,INFLOW-GW_SD,INFLOW-GW_VC
1944-11-30,-1.109,42.862,56.379,80.603,34.931,49.174,44.512,116.968,48.478,20.585,52.156,50.968,129.658,30.088,97.083,22.441,14.307,64.29,12.336,32.321,53.9,2.92,16.92,11.66,2.6,19.22,66.0,2.49,12.92,26.75,12.85,15.43
1944-12-31,21.464,90.78,84.013,104.697,55.466,52.584,43.39,90.566,33.98,13.103,61.632,59.451,109.193,31.538,108.421,13.107,21.726,54.889,11.157,30.067,34.375,0.0,2.15,10.6,0.91,2.57,60.63,2.42,11.2,20.6,10.58,11.73
1945-01-31,-14.684,6.479,62.13,-7.164,37.367,30.468,19.001,53.388,14.989,11.057,69.672,67.772,99.003,35.176,102.268,8.65,14.644,53.094,11.347,29.575,25.394,0.0,1.72,8.71,0.0,5.55,69.56,2.38,9.88,4.01,9.99,4.26
1945-02-28,46.077,161.674,97.538,119.885,90.82,98.446,76.97,152.794,69.553,78.798,110.389,145.91,271.498,56.43,142.351,50.746,25.221,97.789,16.086,41.325,39.037,8.04,1.15,3.57,20.49,10.97,57.98,2.64,10.08,26.57,3.45,0.0
1945-03-31,-20.492,0.239,69.653,-7.905,38.617,71.208,37.46,98.272,17.379,70.859,144.052,120.36,219.691,54.258,150.217,32.036,35.199,134.47,15.994,41.366,40.942,11.72,6.74,3.44,12.68,22.07,68.42,4.6,10.69,24.61,4.36,0.0
1945-04-30,-13.301,-10.91,48.204,-55.279,19.116,45.585,15.733,81.767,5.688,66.213,128.233,74.251,231.306,41.613,159.148,23.07,30.054,112.095,9.833,31.452,35.29,1.58,0.0,4.69,0.0,0.0,84.67,5.16,14.64,1.58,5.32,0.0
1945-05-31,20.369,48.725,31.749,1.107,19.529,26.978,19.559,78.742,24.005,14.859,66.292,24.002,85.101,27.766,137.408,-2.513,27.532,63.612,8.193,32.366,42.532,0.0,0.0,7.05,0.0,0.81,95.62,8.67,17.69,1.86,8.34,4.88
1945-06-30,0.406,21.938,34.302,12.656,39.355,48.655,18.766,76.088,26.856,2.036,13.665,5.908,108.602,20.259,139.881,0.65,71.605,53.853,4.734,35.471,51.817,0.0,0.0,13.14,0.0,0.0,104.64,10.22,22.83,0.37,13.72,18.62
1945-07-31,12.572,79.581,53.148,84.057,97.907,60.736,27.288,34.287,45.424,0.21,22.131,18.062,112.412,21.853,166.234,-15.61,82.629,55.755,5.197,42.554,47.089,0.0,0.0,18.76,0.28,5.55,113.96,10.62,24.8,0.0,18.98,30.39
1945-08-31,-18.343,2.813,47.094,46.905,66.804,41.437,20.554,33.542,31.192,4.516,30.718,31.156,131.465,24.977,132.559,-8.762,50.127,63.295,6.235,46.52,46.981,1.1,34.12,21.22,0.4,20.98,115.89,6.8,23.65,0.0,21.3,31.47
1945-09-30,-17.69,10.198,50.012,39.622,-13.857,20.135,20.151,40.054,19.255,14.968,32.657,36.798,126.375,27.528,107.803,-9.508,22.544,46.734,10.224,43.37,41.777,2.01,7.46,19.93,0.79,0.0,107.95,4.86,20.17,0.0,20.22,26.1
1945-10-31,-10.586,-1.51,36.59,29.269,-0.286,12.187,13.46,44.396,13.888,20.231,72.777,90.287,126.892,27.329,76.037,-2.64,-5.219,38.225,13.137,31.106,48.855,0.1,3.01,18.42,17.44,1.08,97.91,2.94,16.42,15.29,18.73,22.19
1945-11-30,22.077,79.938,69.658,95.087,26.281,35.368,41.417,91.989,34.439,16.128,60.295,70.81,122.921,28.1,98.634,15.617,8.841,45.045,9.785,29.661,46.926,12.2,0.0,10.93,0.85,0.0,64.24,1.92,12.92,12.03,12.27,15.43
1945-12-31,94.055,263.33,163.424,361.265,130.685,160.935,124.04,176.628,105.382,39.902,127.594,132.811,144.221,41.912,112.011,21.14,17.928,65.894,14.991,32.124,40.593,4.74,17.64,9.93,12.8,18.55,59.02,1.81,11.2,45.31,10.04,11.73
1946-01-31,-40.443,3.803,72.524,-27.966,60.243,35.245,25.243,86.519,-4.345,21.237,98.744,65.812,102.202,39.734,115.6,14.326,10.521,62.867,12.218,31.037,27.524,0.1,1.29,8.64,0.96,0.0,69.56,1.77,9.88,8.67,9.93,4.26
1946-02-28,-34.969,-69.585,20.154,-208.172,3.097,9.637,-11.586,46.354,0.946,25.284,61.282,17.916,88.209,40.863,116.269,7.555,10.398,61.24,9.161,38.2,31.088,4.79,0.0,3.5,0.0,3.79,57.98,2.21,10.08,16.69,3.4,0.0
1946-03-31,-0.577,-1.981,27.79,-60.505,67.602,24.758,20.503,75.324,9.535,21.18,90.405,51.979,137.019,41.876,129.277,20.654,19.684,89.188,13.213,40.312,39.092,11.92,0.0,3.37,0.79,3.66,68.42,3.85,10.69,12.58,4.31,0.0
1946-04-30,-1.763,21.108,41.05,11.656,16.248,39.548,20.791,85.102,9.763,43.243,85.955,66.887,228.54,37.534,144.633,13.88,19.922,82.199,10.78,31.591,35.154,1.24,0.0,4.61,0.23,0.0,84.67,4.99,14.64,0.28,5.25,0.0
1946-05-31,9.277,39.544,33.5,4.402,26.449,26.891,20.376,72.581,26.669,26.346,52.451,47.064,111.819,24.755,138.924,-3.397,19.501,52.941,7.764,32.945,43.066,0.0,0.0,6.96,0.85,0.0,95.62,8.55,17.69,7.83,8.26,4.88
1946-06-30,5.22,43.604,41.214,34.29,26.567,37.346,14.05,44.863,20.347,11.509,7.975,8.252,88.024,19.861,143.616,-11.184,64.672,54.324,4.527,37.031,52.773,0.0,0.0,13.03,0.0,0.0,104.64,11.64,22.83,0.0,13.63,18.62
1946-07-31,10.06,63.051,53.787,84.926,86.529,62.256,25.234,33.86,43.261,4.88,21.113,22.538,114.51,20.823,190.663,-13.819,51.23,55.421,5.256,44.635,49.813,0.62,0.14,18.65,1.7,5.42,113.96,12.3,24.8,0.0,18.88,30.39
1946-08-31,-15.287,23.017,49.567,53.834,63.673,47.09,21.445,30.585,31.358,9.963,32.062,33.96,133.95,24.639,152.165,-10.227,30.313,65.658,6.221,48.41,50.011,0.0,6.96,21.11,1.98,0.0,115.89,7.84,23.65,0.0,21.21,31.47
1946-09-30,-20.767,4.349,48.869,41.703,21.928,24.692,17.935,31.704,19.911,17.416,33.298,38.34,118.824,26.775,111.17,-10.106,13.922,48.243,10.247,45.797,43.131,0.0,5.02,19.82,1.42,0.0,107.95,5.06,20.17,0.47,20.14,26.1
1946-10-31,-5.793,8.729,30.865,16.131,0.671,14.617,15.188,48.314,16.939,14.555,59.471,40.368,83.106,26.425,76.537,-0.033,1.999,40.975,11.57,31.809,46.147,16.13,0.14,18.33,0.9,4.33,97.91,4.44,16.42,0.28,18.66,22.19
1946-11-30,-2.953,10.54,33.35,41.437,4.672,16.83,25.332,71.544,19.582,17.794,41.423,53.42,132.343,29.797,105.402,17.064,6.428,61.296,14.068,31.747,40.091,10.77,6.02,10.86,22.9,10.97,64.24,2.8,12.92,14.54,12.21,15.43
1946-12-31,-8.59,16.73,64.736,45.082,40.522,31.547,27.17,65.901,23.684,19.928,54.151,67.377,128.596,31.239,121.468,15.418,11.279,75.023,13.987,31.085,38.213,1.96,13.48,9.86,7.26,7.31,59.02,2.48,11.2,24.7,9.99,11.73
1947-01-31,-5.146,0.344,52.291,-6.876,15.444,22.042,11.422,40.966,11.049,19.103,63.899,58.692,95.04,34.808,126.085,9.939,8.219,62.928,11.692,29.549,30.597,2.06,0.0,5.32,0.51,2.3,75.3,2.24,9.88,1.03,6.71,4.26
1947-02-28,5.249,53.395,75.296,44.605,21.828,32.704,17.662,45.309,11.572,14.531,65.603,59.238,95.379,36.005,117.191,7.199,10.256,57.949,8.714,32.141,25.625,0.1,0.0,0.64,0.0,0.0,62.77,2.33,10.08,16.5,0.69,0.0
1947-03-31,16.014,83.395,62.45,47.971,59.604,52.638,38.882,69.991,21.398,16.028,65.382,39.41,129.142,35.148,114.596,17.945,9.254,58.547,6.823,33.428,26.556,2.82,1.72,0.07,0.17,6.9,74.07,4.14,10.69,18.92,1.1,0.0
1947-04-30,-2.671,21.237,44.01,-15.124,26.195,50.683,16.223,65.184,14.301,17.48,75.068,61.489,168.467,33.472,121.125,0.611,7.868,55.664,10.158,28.485,35.577,0.96,1.29,0.53,1.07,2.3,91.65,5.68,14.64,3.17,1.3,0.0
1947-05-31,19.398,57.486,39.764,13.579,42.752,39.917,18.78,41.175,29.575,15.552,54.531,42.05,109.637,23.821,131.172,-21.096,2.357,58.832,7.558,31.955,41.672,0.81,0.0,2.36,0.0,0.0,103.51,8.64,17.69,1.77,3.78,4.88
1947-06-30,10.417,48.684,47.872,55.302,49.822,41.329,22.021,47.469,26.368,13.073,34.577,36.272,131.233,21.712,123.41,-12.887,23.487,70.658,7.975,41.218,46.903,0.0,0.0,7.96,0.0,0.0,113.28,9.51,22.83,2.8,8.73,18.62
1947-07-31,2.716,58.405,53.88,77.098,84.619,64.239,28.256,43.702,36.516,17.47,41.089,37.817,171.517,24.876,127.037,-18.929,35.819,69.582,12.168,54.912,46.951,0.0,0.0,13.18,0.0,0.0,123.36,9.08,24.8,0.0,13.55,30.39
1947-08-31,-22.508,-5.437,43.129,30.516,10.256,21.675,17.864,47.686,8.777,16.905,42.842,40.695,175.301,28.519,106.035,-7.068,12.791,63.385,14.732,59.846,53.796,1.0,1.29,15.53,0.11,0.0,125.46,6.46,23.65,0.0,15.8,31.47
1947-09-30,-24.675,-10.406,47.877,21.911,9.811,9.562,16.156,41.642,7.331,21.686,43.241,46.265,160.339,29.79,92.343,-4.379,7.178,44.39,16.926,51.936,48.462,0.0,0.29,14.65,0.0,0.0,116.86,4.46,20.17,0.0,15.11,26.1
1947-10-31,-8.261,5.752,39.494,36.653,23.405,29.53,23.738,75.327,36.725,13.74,57.413,48.646,105.214,27.115,60.063,-0.252,-2.862,32.769,14.086,34.559,35.783,0.0,0.29,13.64,1.42,2.71,105.99,3.16,16.42,10.16,14.11,22.19
1947-11-30,5.664,15.24,46.101,30.051,19.992,23.603,19.332,62.755,22.591,7.186,50.423,50.773,95.343,25.14,66.751,6.618,-1.101,48.504,9.741,30.225,38.193,7.9,0.29,7.68,0.09,4.2,69.54,2.09,12.92,7.46,9.14,15.43
1947-12-31,5.478,26.754,60.009,40.517,28.954,33.741,18.498,57.383,28.721,9.139,59.163,54.993,85.37,26.442,73.979,3.509,-1.585,41.403,9.363,31.27,32.512,0.62,9.03,6.93,0.8,5.96,63.89,2.06,11.2,7.18,7.17,11.73
1948-01-31,0.958,70.524,69.471,44.377,42.695,36.587,19.104,59.508,24.142,5.211,64.497,54.19,85.366,28.105,72.226,4.356,0.831,37.302,9.122,30.345,32.085,0.0,0.0,8.78,0.0,0.0,71.46,1.83,9.88,1.31,10.15,4.26
1948-02-29,6.921,34.969,58.688,-31.748,23.315,29.021,9.676,50.991,14.941,10.496,67.568,60.008,98.678,28.238,101.386,1.671,0.191,43.846,9.431,30.942,27.405,6.65,1.0,3.58,0.0,11.64,59.57,2.04,10.08,11.37,3.57,0.0
1948-03-31,0.592,51.835,53.196,66.908,53.459,55.294,34.193,72.139,32.961,23.695,59.038,51.619,145.099,34.939,92.224,20.552,8.583,58.558,10.578,34.855,32.73,7.23,0.0,3.49,0.0,1.08,70.29,3.83,10.69,20.79,4.51,0.0
1948-04-30,30.112,134.044,111.911,194.851,76.354,108.757,67.823,113.388,36.657,32.259,82.965,64.238,168.403,30.987,122.041,22.215,8.433,61.206,11.418,32.604,37.402,1.2,0.0,4.76,0.89,0.0,86.98,4.74,14.64,35.14,5.51,0.0
1948-05-31,18.897,55.45,66.936,19.407,57.25,49.973,49.477,103.0,25.886,20.88,81.541,53.804,113.782,25.469,130.524,-13.062,4.89,77.8,10.56,36.975,41.978,0.0,0.0,7.14,0.0,0.0,98.23,8.0,17.69,7.55,8.55,4.88
1948-06-30,-10.278,4.127,28.703,-57.519,35.954,36.952,21.79,99.846,29.255,13.383,50.595,42.134,121.526,23.108,123.447,-8.503,26.172,90.044,9.842,42.964,52.768,1.0,5.05,13.21,1.07,0.0,107.5,7.23,22.83,0.37,13.94,18.62
1948-07-31,5.316,45.222,37.003,14.3,91.476,45.954,16.916,34.71,27.608,14.711,42.132,39.189,148.47,29.595,126.58,-18.792,19.32,91.327,13.214,54.643,62.364,0.0,6.88,18.87,0.0,1.9,117.07,5.99,24.8,0.0,19.22,30.39
1948-08-31,-22.181,-18.702,33.762,-0.854,64.569,29.114,18.608,34.068,26.491,17.768,45.703,46.511,168.037,32.794,110.526,-22.213,9.612,86.845,16.444,60.942,64.889,0.0,0.0,21.32,0.0,0.0,119.06,5.01,23.65,0.0,21.56,31.47
1948-09-30,-12.837,8.551,44.456,31.191,5.688,20.36,12.869,35.661,17.653,20.872,48.038,50.868,145.344,29.474,93.932,-12.69,4.656,54.965,18.38,51.922,55.581,0.0,0.0,20.03,0.0,0.0,110.9,3.87,20.17,0.0,20.46,26.1
1948-10-31,-4.158,12.78,31.261,17.291,0.548,17.593,13.239,42.017,13.741,16.107,60.803,55.675,112.328,25.188,61.735,2.127,-5.567,37.169,14.238,35.484,36.225,0.0,18.78,18.52,0.1,4.6,100.59,3.34,16.42,3.54,18.96,22.19
1948-11-30,-12.587,-12.452,29.224,16.847,1.316,14.043,17.414,30.941,14.589,7.288,43.816,59.257,95.336,22.414,63.175,5.356,-0.803,48.272,10.029,31.407,38.504,6.99,0.0,10.94,0.0,0.0,66.0,2.18,12.92,0.84,12.38,15.43
1948-12-31,-6.296,16.404,60.783,43.608,26.535,48.3,33.343,54.823,32.729,11.983,51.267,53.678,91.242,27.264,73.237,5.26,0.201,44.477,9.856,31.577,33.359,1.48,1.58,9.93,1.95,8.53,60.63,2.14,11.2,33.19,10.15,11.73
1949-01-31,-3.906,8.498,56.473,2.293,26.149,34.232,20.193,46.068,12.879,11.379,63.755,55.825,86.628,26.118,77.304,6.831,1.76,42.497,10.419,31.282,34.303,8.28,27.39,8.84,2.77,27.08,71.46,2.01,9.88,5.41,10.2,4.26
1949-02-28,0.424,29.307,67.847,22.046,17.944,42.78,20.981,50.929,16.712,13.952,70.027,58.527,94.27,25.891,93.789,3.744,3.292,48.113,8.531,32.895,29.461,2.39,0.0,3.64,0.62,1.49,59.57,2.2,10.08,13.7,3.62,0.0
1949-03-31,65.506,217.915,132.089,283.733,79.96,126.477,77.688,120.124,57.432,40.525,74.136,48.562,158.678,40.399,109.157,33.562,15.955,64.898,12.936,36.48,34.549,1.1,1.57,3.55,0.41,11.78,70.29,3.91,10.69,42.97,4.57,0.0
1949-04-30,-29.583,-12.483,57.124,-77.744,38.776,53.056,27.427,99.958,14.451,33.68,105.798,83.41,198.158,30.808,140.349,16.381,16.486,60.01,9.816,32.235,38.495,0.1,0.0,4.84,0.0,0.95,86.98,4.51,14.64,0.0,5.57,0.0
1949-05-31,8.976,12.033,14.489,-80.731,24.653,16.926,14.375,73.265,21.001,17.108,59.42,45.213,107.476,19.603,126.292,-21.177,3.158,69.338,9.994,36.899,45.557,0.62,0.0,7.22,2.26,0.0,98.23,6.14,17.69,4.01,8.63,4.88
1949-06-30,9.696,42.663,30.353,10.426,55.81,36.536,21.402,59.443,34.686,18.802,38.406,38.131,127.327,23.396,124.923,-7.744,26.613,91.018,8.748,43.311,57.413,0.0,0.0,13.3,0.0,0.0,107.5,8.58,22.83,0.0,14.03,18.62
1949-07-31,11.095,67.542,47.213,80.562,94.889,42.481,25.523,40.711,31.041,20.01,46.968,38.738,162.717,35.034,128.025,-18.498,20.273,92.11,13.0,56.4,67.577,0.0,0.0,18.96,1.34,0.0,117.07,7.75,24.8,0.09,19.32,30.39
1949-08-31,-22.977,-5.696,38.179,25.7,-4.814,13.426,14.639,40.609,4.435,18.064,49.368,41.707,164.174,33.079,108.768,-21.195,12.606,85.768,17.156,64.277,70.572,0.29,0.29,21.42,0.26,3.52,119.06,5.37,23.65,0.93,21.65,31.47
1949-09-30,-19.875,-0.91,47.367,31.608,7.199,9.531,16.13,37.781,11.67,21.816,49.086,45.829,144.23,29.278,95.014,-12.148,8.778,55.722,19.071,54.052,61.015,0.0,0.0,20.12,0.0,0.0,110.9,4.07,20.17,0.0,20.55,26.1
1949-10-31,-8.288,4.204,27.141,14.634,21.928,13.335,15.296,50.919,16.443,15.91,64.139,55.639,120.088,23.563,65.098,1.608,-2.778,36.007,14.119,36.478,41.335,2.39,1.15,18.6,0.0,0.0,100.59,2.85,16.42,2.33,19.04,22.19
1949-11-30,-4.192,0.127,25.275,35.406,14.216,12.618,16.799,41.119,21.782,7.284,39.269,51.999,100.224,21.629,63.128,5.628,-0.671,47.902,9.662,31.456,42.537,5.07,1.86,11.01,3.56,2.57,66.0,1.83,12.92,8.76,12.44,15.43
1949-12-31,-7.158,0.94,43.658,26.442,25.272,29.068,17.866,46.677,28.865,9.722,51.075,50.077,93.543,22.695,74.54,4.819,0.54,42.896,9.135,32.854,37.508,0.81,2.72,10.0,2.52,7.45,60.63,1.87,11.2,10.07,10.21,11.73
1950-01-31,13.628,111.259,95.97,125.866,74.519,107.417,62.62,137.856,64.418,31.311,78.094,62.831,125.282,26.804,85.385,15.254,5.768,53.237,11.847,32.348,40.18,3.54,0.57,8.86,1.7,0.27,71.46,1.8,9.88,29.83,10.18,4.26
1950-02-28,8.259,85.936,85.169,38.795,85.309,89.927,56.36,110.417,45.934,25.066,83.784,64.271,106.135,26.359,97.41,9.628,6.7,56.446,8.319,33.784,31.36,2.78,1.58,3.67,4.05,2.71,59.57,2.04,10.08,3.45,3.6,0.0
1950-03-31,4.061,42.448,56.554,-24.041,56.233,51.372,27.776,79.976,13.366,22.389,79.502,51.344,147.293,24.23,96.226,25.285,12.735,55.376,10.705,35.299,34.473,5.41,2.72,3.58,0.82,20.44,70.29,3.85,10.69,9.14,4.54,0.0
1950-04-30,-7.536,24.393,42.172,6.322,54.776,53.604,32.437,102.067,11.965,24.511,102.209,71.372,198.9,22.954,121.306,14.997,10.722,46.803,9.496,33.709,41.352,2.44,0.0,4.87,0.0,1.22,86.98,5.13,14.64,6.99,5.54,0.0
1950-05-31,17.104,53.386,33.025,1.401,24.569,39.791,21.222,81.417,29.866,21.507,90.374,54.842,124.747,19.354,131.617,-20.14,8.303,74.847,9.619,39.421,48.288,1.29,0.0,7.25,0.0,0.0,98.23,7.99,17.69,1.49,8.59,4.88
1950-06-30,3.326,32.641,38.565,27.915,61.441,43.998,19.019,69.438,35.789,21.098,46.556,34.522,141.171,24.188,121.617,-8.149,28.494,92.15,9.923,48.288,60.599,0.0,0.0,13.34,0.0,0.0,107.5,11.23,22.83,0.0,13.99,18.62
1950-07-31,12.568,76.33,50.522,86.748,90.956,52.896,27.84,41.386,40.591,24.522,36.572,35.065,187.025,39.213,131.68,-18.868,22.888,97.528,14.318,60.623,72.495,1.05,3.15,19.0,3.78,6.63,117.07,7.86,24.8,0.0,19.28,30.39
1950-08-31,-15.861,6.772,46.947,55.137,65.259,32.577,22.353,39.264,29.831,23.167,42.053,46.425,191.146,37.96,114.891,-21.42,18.403,92.482,18.418,65.886,73.809,0.0,0.0,21.46,1.04,0.0,119.06,5.83,23.65,0.0,21.61,31.47
1950-09-30,-19.2,2.888,51.684,46.811,25.412,20.412,14.396,36.342,17.678,20.159,42.661,44.884,150.459,28.369,93.18,-11.307,10.209,53.325,18.453,52.692,60.352,0.33,1.0,20.16,2.14,0.0,110.9,4.22,20.17,1.03,20.51,26.1
1950-10-31,13.663,58.979,48.363,72.925,-21.677,24.328,24.217,56.783,18.512,18.713,67.435,45.466,106.653,23.434,64.767,-0.283,-0.71,37.665,15.154,37.129,58.557,0.48,0.0,18.63,1.64,0.0,100.59,3.29,16.42,15.01,19.0,22.19
1950-11-30,19.051,104.534,78.546,133.1,91.343,93.639,99.307,243.497,83.655,29.392,64.699,58.224,154.015,21.338,86.116,31.801,16.523,73.396,11.848,36.676,63.109,0.0,1.58,11.04,23.21,0.81,66.0,2.31,12.92,29.83,12.42,15.43
1950-12-31,47.353,165.599,133.647,249.508,188.77,169.33,126.355,262.687,111.299,66.123,233.598,240.087,346.005,22.389,105.977,61.515,24.556,66.542,10.655,38.597,45.074,0.0,0.0,10.02,4.36,0.0,60.63,2.23,11.2,32.72,10.18,11.73
1951-01-31,-9.471,60.59,94.029,63.518,129.681,112.758,78.115,171.875,38.31,55.862,150.59,111.28,261.551,25.716,114.277,23.76,19.536,64.385,12.252,36.626,37.185,6.46,3.58,8.61,4.64,12.45,69.56,2.33,9.88,17.43,9.91,4.26
1951-02-28,25.319,68.109,70.951,-4.473,62.73,83.347,33.079,98.999,24.347,67.796,119.96,56.944,162.59,27.328,119.365,6.172,14.961,67.826,8.557,43.986,39.663,0.86,1.43,3.46,0.0,0.0,57.98,2.51,10.08,16.78,3.38,0.0
1951-03-31,-41.814,-55.048,11.922,-207.832,1.809,34.597,2.743,77.961,-1.781,46.867,105.87,34.832,132.294,24.089,113.587,0.894,14.426,72.248,11.538,43.9,35.897,1.44,0.0,3.33,0.06,2.44,68.42,4.26,10.69,4.66,4.29,0.0
1951-04-30,-13.117,-7.45,25.24,-37.596,-39.201,40.229,14.046,82.153,-6.052,57.965,80.041,37.306,183.552,22.326,115.225,7.953,9.731,56.306,9.079,38.612,41.431,3.92,2.29,4.56,2.55,3.66,84.67,6.07,14.64,4.94,5.22,0.0
1951-05-31,8.91,41.486,24.268,-25.883,23.85,47.212,22.042,83.541,30.275,20.218,46.436,17.377,95.06,15.875,137.817,-10.596,25.325,60.669,7.617,38.795,49.376,1.67,0.0,6.91,0.85,0.0,95.62,9.2,17.69,4.94,8.23,4.88
1951-06-30,12.136,51.002,42.517,50.965,14.828,49.667,13.068,46.252,20.416,7.687,9.527,9.438,112.318,15.832,134.897,-7.193,74.795,48.737,5.239,44.219,63.288,0.0,0.0,12.97,0.23,0.0,104.64,11.82,22.83,0.09,13.6,18.62
1951-07-31,20.075,92.978,57.008,108.676,79.046,69.929,29.816,43.427,48.398,9.994,19.6,20.485,153.033,19.03,148.097,-14.51,105.692,52.657,6.681,52.848,64.173,0.0,7.03,18.59,1.25,0.41,113.96,9.63,24.8,0.0,18.85,30.39
1951-08-31,-16.41,2.954,47.81,50.056,52.097,52.109,17.025,34.964,30.985,13.084,34.947,36.603,169.22,24.17,125.29,-9.06,70.939,66.596,8.321,58.817,65.456,0.0,17.64,21.04,0.0,0.0,115.89,6.22,23.65,0.0,21.17,31.47
1951-09-30,-14.55,3.295,51.86,42.069,28.118,31.275,20.112,36.999,19.883,22.077,39.652,41.903,158.088,27.331,103.727,-8.946,36.348,51.294,12.33,53.74,54.652,0.0,2.29,19.77,0.0,2.98,107.95,4.91,20.17,2.05,20.1,26.1
1951-10-31,-21.208,-34.4,25.665,-2.988,-5.602,12.43,14.813,53.794,12.052,14.796,66.533,47.011,105.507,23.888,78.563,2.91,38.084,39.352,15.091,36.371,57.444,3.45,1.29,18.28,0.29,5.69,97.91,3.29,16.42,5.13,18.63,22.19
1951-11-30,8.848,45.812,55.919,52.911,11.592,33.013,30.863,98.198,35.057,13.197,39.54,43.551,113.133,21.469,91.506,5.403,17.026,45.509,10.581,35.323,57.826,20.29,1.86,10.81,1.03,3.79,64.24,3.44,12.92,19.95,12.18,15.43
1951-12-31,80.406,249.31,152.73,316.405,104.331,151.992,89.248,170.538,79.243,12.708,54.738,47.466,104.831,23.882,92.602,4.575,6.883,64.549,11.613,42.246,57.552,2.87,8.03,9.82,25.99,36.28,59.02,3.65,11.2,37.85,9.96,11.73
1952-01-31,9.171,116.833,123.438,94.206,151.254,180.676,102.569,234.022,74.277,79.647,74.734,87.246,256.141,63.286,188.819,31.018,75.077,159.237,26.641,54.351,87.454,29.91,29.54,8.34,11.14,20.58,71.25,2.74,9.88,59.1,9.5,4.26
1952-02-29,34.174,83.301,81.47,55.863,148.977,115.211,73.146,179.222,49.539,54.082,132.703,136.267,178.332,47.466,174.386,17.855,113.123,142.91,15.584,56.153,91.901,2.11,0.0,3.38,0.0,0.27,59.39,2.76,10.08,8.58,3.08,0.0
1952-03-31,-7.559,22.012,48.715,-116.439,52.955,84.308,36.814,176.808,16.737,74.948,161.325,138.201,318.05,62.001,272.955,48.913,85.232,213.044,31.297,58.903,112.347,22.44,3.01,3.11,3.88,13.4,70.09,4.43,10.69,38.78,3.93,0.0
1952-04-30,12.448,52.181,69.943,83.902,130.145,91.84,59.795,172.397,37.793,65.884,144.202,105.895,342.045,39.731,258.138,43.785,70.101,157.379,18.313,50.112,80.409,3.25,4.16,4.3,5.65,1.08,86.72,5.56,14.64,11.75,4.75,0.0
1952-05-31,-30.01,0.015,14.066,-77.402,111.835,64.168,42.852,171.608,48.635,81.497,81.381,58.838,307.927,28.507,240.269,33.072,81.38,121.072,12.908,42.375,90.384,0.0,0.0,6.6,0.0,0.0,97.94,8.71,17.69,0.75,7.74,4.88
1952-06-30,-10.963,-11.333,20.534,-59.068,-45.769,18.042,6.334,93.812,0.447,64.956,92.626,78.98,225.137,12.763,193.581,5.243,70.454,70.06,7.682,44.575,88.388,0.0,0.0,12.67,0.0,0.0,107.19,13.05,22.83,0.19,13.05,18.62
1952-07-31,16.286,64.663,39.529,25.141,-96.514,42.946,-8.618,23.295,-0.148,10.653,36.796,-2.663,84.823,15.591,183.933,-25.601,21.668,70.477,6.206,47.23,77.412,1.39,0.0,18.2,1.37,4.74,116.73,11.07,24.8,0.37,18.24,30.39
1952-08-31,-2.3,31.012,41.673,42.975,-21.413,42.738,12.023,24.645,19.454,-2.407,31.618,-24.658,115.268,15.19,146.618,-18.292,19.214,73.814,6.295,50.206,61.298,0.0,1.74,20.67,0.0,0.95,118.71,7.19,23.65,0.0,20.54,31.47
1952-09-30,-7.372,16.484,56.34,62.018,38.768,32.922,14.655,35.777,22.434,7.73,30.366,7.444,128.408,21.585,103.218,-13.463,3.241,59.16,11.755,46.307,53.354,1.67,1.29,19.39,3.31,16.25,110.57,4.91,20.17,0.0,19.49,26.1
1952-10-31,-10.687,0.873,33.216,14.969,22.884,22.421,15.589,41.209,11.977,13.059,37.733,71.659,139.334,21.134,76.876,1.773,-4.074,42.958,11.9,35.967,33.911,9.09,0.0,17.93,0.0,0.0,100.29,2.1,16.42,0.09,18.07,22.19
1952-11-30,-16.041,-17.59,27.406,-0.73,-12.477,9.51,18.813,56.699,17.962,6.065,19.01,31.115,111.707,22.136,75.435,7.46,-1.544,54.874,8.751,32.618,35.069,9.62,29.25,10.72,2.15,17.46,65.81,1.18,12.92,13.24,11.92,15.43
1952-12-31,64.176,234.768,157.249,336.983,126.009,161.505,78.946,120.938,82.568,48.634,46.388,40.918,158.879,43.945,134.511,18.94,10.56,90.147,17.454,35.139,39.088,0.0,25.38,9.74,3.47,15.57,60.46,1.24,11.2,42.51,9.72,11.73
1953-01-31,96.235,213.922,129.311,204.208,256.526,173.942,93.272,136.815,73.348,28.961,63.017,46.268,125.021,36.066,112.562,17.008,11.373,79.251,11.212,32.914,32.278,0.29,0.29,8.63,1.16,1.49,71.46,1.33,9.88,13.05,9.99,4.26
